ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_REC,BILL_AVG,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default
8359,200000.0,1,3,1,38,0,0,0,0,0,0,181532.0,176015.0,8218.0,7912.0,6284.0,6313.0,6200.0,6419.0,0
8360,50000.0,2,1,2,28,0,0,0,0,0,0,21514.0,23515.833333333332,1700.0,1700.0,1000.0,1039.0,1000.0,1000.0,0
8361,130000.0,2,3,1,45,1,-1,2,-1,-1,-1,0.0,2283.8333333333335,780.0,0.0,540.0,11040.0,953.0,9622.0,0
8362,20000.0,1,2,1,32,0,0,2,0,0,0,19468.0,19750.666666666668,3000.0,0.0,850.0,920.0,750.0,300.0,1
8363,50000.0,2,3,1,52,0,0,2,-1,0,0,22916.0,12185.833333333334,1656.0,0.0,14580.0,500.0,458.0,873.0,1
8364,190000.0,2,1,1,30,-1,-1,-1,-1,-1,-1,6936.0,10739.333333333334,500.0,0.0,19000.0,19000.0,19000.0,19000.0,0
8365,140000.0,1,2,1,36,-1,-1,0,0,0,0,780.0,13099.0,16570.0,1220.0,3000.0,3500.0,332.0,390.0,0
8366,70000.0,2,2,1,40,0,0,0,0,0,0,69341.0,24230.666666666668,2000.0,3000.0,2000.0,3000.0,0.0,150.0,0
8367,150000.0,2,1,2,36,0,0,-2,-2,-2,-2,15447.0,2574.5,0.0,0.0,0.0,0.0,0.0,0.0,0
8368,140000.0,2,2,2,29,0,0,0,0,0,0,128583.0,127812.16666666667,7000.0,5000.0,5000.0,6000.0,6000.0,5300.0,0
8369,50000.0,1,2,2,27,2,0,0,0,0,0,48387.0,33370.166666666664,2300.0,2100.0,1000.0,1000.0,1000.0,680.0,1
8370,350000.0,2,1,1,55,-1,-1,-1,-1,-1,-1,3518.0,3320.8333333333335,1935.0,1630.0,7461.0,4124.0,1261.0,2798.0,0
8371,80000.0,1,2,2,53,3,2,0,0,0,0,35637.0,37090.333333333336,0.0,2000.0,1500.0,2000.0,2500.0,2000.0,1
8372,400000.0,1,1,2,34,1,-2,-2,-1,-1,0,-5.0,1774.0,0.0,0.0,1304.0,4375.0,1025.0,2952.0,0
8373,170000.0,2,1,1,38,0,0,0,0,0,0,71712.0,43237.666666666664,3332.0,7770.0,5000.0,3000.0,5000.0,25000.0,0
8374,20000.0,2,2,3,47,1,2,0,0,0,0,9325.0,9634.333333333334,1000.0,1159.0,500.0,432.0,600.0,0.0,0
8375,450000.0,1,1,1,40,-1,-1,2,0,0,0,22861.0,12827.166666666666,6596.0,0.0,6918.0,4351.0,8161.0,0.0,0
8376,200000.0,2,3,1,36,1,-2,-2,-1,-1,-1,-5.0,2031.6666666666667,0.0,0.0,3004.0,4804.0,5008.0,169.0,0
8377,200000.0,2,1,1,36,-1,-1,-1,-1,-1,-1,2444.0,3282.6666666666665,1301.0,3210.0,3284.0,1111.0,8349.0,4249.0,0
8378,100000.0,2,3,1,53,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8379,60000.0,1,2,1,39,-1,0,0,0,0,0,14085.0,15274.5,2000.0,5000.0,4000.0,2000.0,5000.0,2000.0,0
8380,230000.0,2,2,1,37,0,0,0,0,0,0,16302.0,17318.166666666668,1265.0,1300.0,1001.0,1000.0,1000.0,1000.0,0
8381,230000.0,2,2,2,29,0,0,0,0,0,0,24524.0,20538.166666666668,3000.0,4000.0,3047.0,3000.0,3000.0,3000.0,0
8382,60000.0,1,2,1,46,-1,0,-1,0,0,0,3046.0,4215.833333333333,285.0,6466.0,3.0,5.0,10.0,15219.0,0
8383,160000.0,2,1,1,34,1,-2,-2,-1,-1,-2,5520.0,1131.3333333333333,0.0,0.0,708.0,560.0,0.0,560.0,0
8384,310000.0,1,1,1,34,-1,-1,-2,-1,-1,0,493.0,409.0,0.0,0.0,507.0,736.0,3.0,797.0,1
8385,430000.0,2,1,2,30,-1,-1,-1,-1,-1,-1,31423.0,42708.333333333336,3650.0,44671.0,82555.0,9120.0,85407.0,14261.0,0
8386,240000.0,2,1,1,47,1,-2,-2,-1,0,0,-40.0,366.6666666666667,0.0,0.0,1200.0,0.0,0.0,0.0,0
8387,60000.0,1,2,2,29,0,0,0,0,0,0,54050.0,29543.5,2500.0,2000.0,2000.0,628.0,3525.0,3000.0,0
8388,30000.0,1,2,2,28,0,0,0,0,0,-2,26054.0,15926.333333333334,2000.0,2000.0,2000.0,0.0,0.0,0.0,0
8389,180000.0,1,2,1,30,-1,-1,-1,-1,0,-1,375.0,441.5,375.0,375.0,750.0,0.0,399.0,399.0,1
8390,20000.0,1,2,2,24,1,2,3,2,2,2,16706.0,17825.833333333332,2200.0,0.0,800.0,0.0,1401.0,0.0,0
8391,30000.0,1,1,2,24,2,2,0,0,0,0,16035.0,16409.666666666668,0.0,1270.0,742.0,613.0,615.0,646.0,1
8392,320000.0,2,2,1,55,-2,-2,-2,-2,-2,-2,11973.0,16496.833333333332,4093.0,7917.0,5459.0,51787.0,18178.0,3659.0,0
8393,500000.0,1,2,2,32,-1,-1,0,0,0,-1,264.0,2643.6666666666665,286.0,528.0,0.0,128.0,15239.0,100000.0,1
8394,170000.0,2,2,1,47,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8395,20000.0,2,2,2,24,0,0,0,0,0,0,21838.0,20415.666666666668,2349.0,1296.0,1000.0,696.0,2213.0,0.0,0
8396,360000.0,2,1,2,29,0,0,0,0,0,-1,73753.0,35292.666666666664,5121.0,10180.0,41.0,22.0,9865.0,14847.0,0
8397,90000.0,2,1,2,24,0,0,0,0,0,2,30639.0,25872.5,2913.0,9000.0,0.0,2000.0,0.0,10639.0,0
8398,100000.0,2,1,1,40,-1,-1,-1,0,-1,-1,390.0,1580.0,390.0,780.0,0.0,390.0,7140.0,1230.0,0
8399,100000.0,1,1,2,37,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8400,170000.0,1,1,1,38,-2,-2,-2,-2,-2,-2,0.0,168.66666666666666,0.0,0.0,1012.0,0.0,0.0,492.0,0
8401,100000.0,2,2,2,32,2,0,0,0,2,2,50332.0,55906.166666666664,3000.0,3000.0,4000.0,3000.0,0.0,4300.0,0
8402,20000.0,1,1,2,27,-1,-1,2,-1,0,-1,1760.0,1368.3333333333333,2200.0,0.0,780.0,0.0,1320.0,0.0,0
8403,220000.0,1,2,1,32,-1,-1,-1,-1,-1,-1,1565.0,2436.0,3082.0,5820.0,1198.0,1802.0,1198.0,1802.0,0
8404,470000.0,2,1,2,31,-2,-2,-2,-2,-2,-2,22988.0,9752.166666666666,10363.0,5910.0,13380.0,5093.0,2791.0,9527.0,0
8405,100000.0,2,2,2,24,0,-1,-1,-1,-1,-1,13391.0,6193.833333333333,10608.0,8944.0,200.0,4290.0,0.0,0.0,0
8406,10000.0,1,2,2,23,-1,-1,0,-1,-1,-1,1504.0,2525.1666666666665,6007.0,1000.0,390.0,0.0,780.0,0.0,0
8407,230000.0,2,1,2,29,-1,-1,-1,-1,0,-1,2521.0,3735.1666666666665,0.0,13009.0,8018.0,0.0,3039.0,2000.0,0
8408,50000.0,2,1,2,28,2,2,2,2,2,2,31336.0,32796.0,1500.0,1500.0,600.0,2000.0,1300.0,1500.0,0
8409,50000.0,1,3,1,30,0,0,0,0,0,0,50545.0,34445.5,2603.0,1621.0,1000.0,1000.0,1204.0,1000.0,1
8410,120000.0,2,2,2,30,0,0,0,0,0,0,116887.0,116379.16666666667,4615.0,7175.0,4529.0,4625.0,4029.0,4237.0,0
8411,160000.0,2,1,1,33,-1,-1,-1,-1,-1,-1,2355.0,5455.333333333333,2719.0,15000.0,2855.0,3803.0,8911.0,0.0,1
8412,120000.0,1,1,2,27,-1,-1,-1,-1,-1,-1,880.0,905.0,880.0,880.0,880.0,880.0,1030.0,880.0,0
8413,30000.0,2,2,2,21,0,0,0,0,0,0,26757.0,26493.166666666668,1520.0,1339.0,852.0,2067.0,1400.0,100.0,0
8414,180000.0,2,1,2,29,-2,-2,-2,-2,-2,-2,100.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0
8415,30000.0,1,1,2,23,0,0,0,0,0,0,30287.0,29166.0,1496.0,1735.0,1030.0,1017.0,1033.0,989.0,0
8416,200000.0,2,1,1,40,-1,-1,-1,-1,-2,-2,3266.0,2261.5,390.0,11320.0,0.0,0.0,0.0,2000.0,0
8417,10000.0,2,2,2,33,0,0,0,0,0,0,7659.0,14260.666666666666,11400.0,1135.0,532.0,449.0,693.0,10000.0,0
8418,230000.0,1,2,2,39,0,0,0,0,0,0,35289.0,16446.166666666668,1646.0,1017.0,214.0,406.0,412.0,1420.0,0
8419,200000.0,2,3,1,53,0,0,0,0,0,0,126027.0,132253.0,6500.0,5000.0,5000.0,5100.0,5000.0,5400.0,0
8420,110000.0,1,2,1,46,0,0,0,0,2,0,44953.0,48108.166666666664,3087.0,1769.0,4512.0,0.0,1930.0,1601.0,1
8421,50000.0,1,2,1,40,0,0,0,0,0,0,18485.0,11272.666666666666,1166.0,1200.0,481.0,321.0,336.0,174.0,0
8422,50000.0,2,1,2,23,0,0,0,0,-1,0,48482.0,33387.833333333336,2500.0,3002.0,1500.0,52000.0,1900.0,1800.0,0
8423,220000.0,1,1,1,43,-2,-2,-2,-2,-2,-2,7695.0,22140.833333333332,2725.0,98875.0,3893.0,5252.0,15047.0,3980.0,0
8424,500000.0,1,1,1,43,-1,-1,2,-1,-1,0,14132.0,57690.333333333336,35820.0,18.0,28077.0,132588.0,28500.0,20000.0,0
8425,140000.0,1,1,1,43,0,0,0,0,0,0,100021.0,80909.0,4535.0,2856.0,2503.0,2378.0,3014.0,2048.0,0
8426,50000.0,2,1,2,30,2,0,0,0,0,0,2989.0,5032.333333333333,1228.0,1081.0,178.0,366.0,3156.0,0.0,0
8427,50000.0,1,2,2,24,0,0,0,0,0,0,7240.0,8995.0,2644.0,1153.0,489.0,351.0,431.0,198.0,0
8428,150000.0,2,1,2,32,0,0,0,0,0,0,116908.0,112871.66666666667,4000.0,5500.0,4145.0,4186.0,4630.0,4000.0,0
8429,150000.0,1,1,2,35,1,2,2,2,2,2,143376.0,145447.66666666666,6000.0,4500.0,5100.0,5322.0,20.0,5033.0,0
8430,240000.0,1,3,1,43,0,0,0,0,0,0,191453.0,186873.16666666666,8500.0,8300.0,7000.0,7000.0,7000.0,6500.0,0
8431,180000.0,1,1,2,31,2,2,4,4,4,4,2400.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8432,240000.0,1,2,1,44,-1,-1,-1,-1,0,-1,5428.0,6365.666666666667,9064.0,13158.0,6860.0,2295.0,1092.0,2076.0,0
8433,150000.0,2,1,2,27,0,0,0,0,0,2,138066.0,140198.33333333334,5767.0,6100.0,30000.0,19227.0,0.0,2606.0,0
8434,260000.0,2,3,1,41,-1,-1,-2,-1,-1,-1,1145.0,578.6666666666666,4.0,0.0,2181.0,158.0,0.0,0.0,0
8435,160000.0,2,1,1,34,-1,-1,-1,-1,-1,-1,430.0,1727.3333333333333,430.0,430.0,850.0,3350.0,4874.0,9858.0,0
8436,290000.0,2,2,1,39,0,0,0,0,0,0,58281.0,67836.83333333333,5000.0,5000.0,5000.0,5000.0,5000.0,7000.0,0
8437,240000.0,1,1,2,48,0,0,0,0,0,0,116058.0,121890.0,4500.0,6000.0,5000.0,5000.0,5000.0,5000.0,0
8438,50000.0,1,2,1,56,1,2,0,0,0,0,32134.0,17373.833333333332,0.0,1159.0,365.0,448.0,600.0,0.0,0
8439,170000.0,2,3,1,46,-1,-1,-1,-1,-1,0,246.0,32772.833333333336,123.0,5436.0,1229.0,93970.0,4000.0,3348.0,0
8440,130000.0,2,1,1,46,0,0,0,0,0,0,147582.0,116817.5,5394.0,4229.0,3211.0,3297.0,3312.0,3381.0,1
8441,80000.0,1,1,2,27,1,-2,-2,-1,0,0,0.0,2985.3333333333335,0.0,0.0,8956.0,0.0,0.0,0.0,0
8442,30000.0,1,1,1,45,0,0,0,0,0,-2,29029.0,19121.333333333332,2000.0,2138.0,1102.0,0.0,0.0,0.0,0
8443,100000.0,2,3,1,40,0,0,0,0,0,0,97763.0,85347.83333333333,4500.0,3000.0,3000.0,3000.0,3000.0,3000.0,0
8444,10000.0,1,2,2,23,2,0,0,0,0,0,8638.0,9247.5,1294.0,1150.0,480.0,500.0,348.0,402.0,0
8445,320000.0,2,1,2,30,-2,-2,-2,-2,-2,-2,0.0,2190.5,200.0,3696.0,997.0,1635.0,6694.0,2508.0,0
8446,50000.0,1,2,1,36,0,0,0,-2,-2,-2,48612.0,16522.833333333332,3000.0,0.0,0.0,0.0,0.0,0.0,0
8447,80000.0,1,1,2,29,1,2,2,-2,-2,-2,49373.0,16530.833333333332,1980.0,19800.0,0.0,0.0,0.0,0.0,1
8448,70000.0,2,2,2,26,0,0,0,0,0,0,23409.0,25199.0,3003.0,5106.0,4026.0,755.0,1029.0,5303.0,1
8449,700000.0,2,2,2,28,0,0,0,0,0,0,16262.0,8755.333333333334,2192.0,2015.0,1005.0,1009.0,1000.0,1000.0,0
8450,360000.0,2,1,2,26,-1,-1,-1,-1,-1,-1,7142.0,15524.0,44234.0,21823.0,5089.0,9192.0,6098.0,16495.0,0
8451,380000.0,1,1,2,30,0,0,0,0,0,0,192132.0,140718.66666666666,10123.0,50434.0,7132.0,11068.0,20050.0,35925.0,0
8452,50000.0,1,2,2,40,0,0,0,0,0,0,42807.0,23377.833333333332,10000.0,21019.0,1500.0,3000.0,1210.0,7900.0,0
8453,20000.0,1,2,1,45,1,2,0,0,0,-2,20011.0,8674.5,0.0,10600.0,800.0,0.0,0.0,0.0,1
8454,350000.0,2,1,2,33,0,0,0,0,0,0,314994.0,228658.66666666666,12695.0,9790.0,5302.0,95621.0,11920.0,6107.0,1
8455,80000.0,2,1,2,29,1,-2,-1,0,-1,-1,0.0,4974.833333333333,0.0,8061.0,0.0,9390.0,4500.0,0.0,1
8456,150000.0,1,3,1,35,2,2,2,0,0,0,135215.0,127577.33333333333,6000.0,30.0,5050.0,5025.0,5000.0,3000.0,1
8457,300000.0,2,1,2,35,0,0,0,0,0,0,47295.0,69080.83333333333,55047.0,27354.0,2124.0,5000.0,5500.0,4000.0,0
8458,400000.0,1,2,1,39,0,0,0,0,0,0,399099.0,218884.66666666666,15395.0,10232.0,12115.0,6285.0,11106.0,3124.0,0
8459,250000.0,2,2,1,35,0,0,0,0,0,0,242971.0,245186.16666666666,8310.0,7938.0,8101.0,8430.0,8808.0,7820.0,0
8460,50000.0,2,1,2,23,0,0,0,0,0,-1,49061.0,30848.166666666668,2138.0,1400.0,431.0,380.0,772.0,8.0,1
8461,230000.0,2,3,1,44,-1,-1,-1,-1,-1,-1,54798.0,18364.166666666668,11632.0,4987.0,6222.0,15121.0,17425.0,17007.0,0
8462,100000.0,2,2,2,27,0,0,0,0,2,0,43865.0,47125.5,2400.0,1776.0,3800.0,0.0,2000.0,1800.0,0
8463,380000.0,1,2,2,34,-1,2,-1,-1,0,-1,4384.0,1966.6666666666667,0.0,2300.0,632.0,0.0,316.0,316.0,0
8464,260000.0,2,2,2,28,0,0,0,0,0,0,251560.0,239478.83333333334,9139.0,13805.0,7100.0,6952.0,12812.0,6362.0,0
8465,470000.0,1,2,2,31,0,0,0,0,0,0,78833.0,84312.33333333333,3000.0,3500.0,4000.0,4000.0,4000.0,4200.0,0
8466,80000.0,1,2,2,29,-1,0,0,0,0,0,48098.0,48045.333333333336,2081.0,2068.0,1833.0,1889.0,1915.0,1879.0,0
8467,140000.0,1,1,2,36,0,0,0,0,0,0,74177.0,55183.833333333336,4000.0,3500.0,2000.0,2500.0,1800.0,2000.0,1
8468,140000.0,1,1,1,45,2,2,2,2,2,2,64393.0,68367.16666666667,2500.0,3000.0,0.0,10000.0,3000.0,0.0,1
8469,50000.0,1,2,1,36,2,2,2,2,0,0,50808.0,34430.0,0.0,3259.0,0.0,844.0,706.0,677.0,1
8470,180000.0,2,2,1,37,0,0,0,0,0,0,14704.0,21074.666666666668,1244.0,1064.0,278.0,31369.0,1268.0,1118.0,1
8471,30000.0,2,2,2,23,4,3,2,2,3,2,15847.0,16099.5,0.0,1150.0,1400.0,0.0,800.0,0.0,1
8472,30000.0,2,2,2,22,2,0,0,0,0,3,18796.0,23836.166666666668,2000.0,2000.0,4000.0,3600.0,0.0,2200.0,1
8473,50000.0,2,1,1,25,0,0,0,0,0,0,30479.0,30384.5,1528.0,1461.0,1030.0,1070.0,1320.0,1212.0,1
8474,250000.0,2,1,2,35,1,2,0,0,0,0,45429.0,26373.166666666668,0.0,1443.0,560.0,4875.0,400.0,0.0,0
8475,310000.0,2,2,2,25,0,-1,0,-1,-1,-1,38942.0,38173.5,135868.0,1306.0,560.0,300.0,2387.0,572.0,0
8476,360000.0,2,2,1,51,1,-2,-1,-1,-1,-1,0.0,310.0,0.0,780.0,540.0,540.0,390.0,390.0,0
8477,50000.0,1,2,2,31,0,0,0,0,-1,-1,48640.0,23362.166666666668,2000.0,3000.0,0.0,400.0,20000.0,10000.0,0
8478,480000.0,2,1,2,30,0,0,-1,0,0,-1,75834.0,30339.0,105.0,37754.0,32970.0,8000.0,3167.0,10981.0,0
8479,50000.0,2,1,2,24,-1,-1,-1,-1,-1,-1,1303.0,1155.5,1303.0,748.0,1693.0,1138.0,895.0,1528.0,0
8480,160000.0,1,2,2,37,1,-2,-2,-2,-1,-1,0.0,177.33333333333334,0.0,0.0,0.0,461.0,603.0,829.0,0
8481,140000.0,2,1,2,30,0,0,0,0,0,0,4975.0,6731.5,1200.0,1108.0,500.0,1500.0,650.0,0.0,0
8482,310000.0,2,1,2,27,-1,-1,-1,-1,-1,-1,833.0,1490.6666666666667,323.0,1093.0,2140.0,9201.0,2103.0,6571.0,0
8483,30000.0,2,1,2,27,-1,-1,-1,-1,-1,-1,7843.0,6966.333333333333,2670.0,2670.0,2670.0,10302.0,15643.0,9947.0,0
8484,40000.0,2,2,1,27,1,2,0,0,0,0,11310.0,14160.333333333334,0.0,2554.0,2000.0,3000.0,1000.0,3000.0,0
8485,80000.0,1,3,1,55,0,0,0,0,0,0,79788.0,64492.0,25000.0,7704.0,8700.0,3000.0,12900.0,3000.0,0
8486,30000.0,2,2,2,41,0,0,0,0,0,0,25159.0,24134.166666666668,1762.0,2200.0,790.0,922.0,663.0,1310.0,0
8487,200000.0,2,2,2,26,-2,-2,-2,-2,-2,-2,58147.0,66628.83333333333,1468.0,2321.0,163597.0,6680.0,3963.0,2514.0,0
8488,270000.0,2,3,1,42,2,0,0,0,0,0,106986.0,93046.0,3578.0,3207.0,3000.0,3200.0,3241.0,3078.0,0
8489,180000.0,1,1,2,32,0,0,0,0,0,0,154374.0,144247.66666666666,7500.0,7000.0,5000.0,5000.0,6000.0,5137.0,0
8490,180000.0,2,2,2,34,-1,-1,-1,-1,-1,-1,194.0,187.16666666666666,200.0,187.0,180.0,200.0,187.0,750.0,0
8491,10000.0,1,3,2,21,0,0,2,0,0,0,4797.0,4973.666666666667,2400.0,0.0,0.0,126.0,0.0,0.0,0
8492,120000.0,1,1,1,48,-1,-1,-1,-1,-1,-1,360.0,435.0,360.0,360.0,150.0,870.0,510.0,870.0,1
8493,30000.0,1,1,2,36,2,0,0,0,0,0,24796.0,24148.0,2000.0,1804.0,2014.0,1521.0,1204.0,1500.0,1
8494,300000.0,2,1,1,30,1,-2,-1,0,-1,-1,-6027.0,-205.5,0.0,10000.0,0.0,1244.0,1631.0,2000.0,0
8495,50000.0,2,3,1,61,2,0,0,0,2,0,5016.0,5508.666666666667,1135.0,1055.0,656.0,0.0,133.0,50.0,0
8496,150000.0,1,3,1,58,-2,-2,-2,-2,-1,2,0.0,1424.5,0.0,0.0,0.0,7043.0,0.0,3063.0,0
8497,300000.0,2,2,2,36,-1,2,2,-1,-1,-1,1041.0,495.8333333333333,3.0,0.0,780.0,150.0,710.0,1000.0,0
8498,50000.0,1,2,2,26,0,0,0,0,0,0,48065.0,35722.0,2500.0,1862.0,1150.0,1200.0,1200.0,1202.0,0
8499,10000.0,1,2,2,34,0,0,0,0,0,0,8097.0,11174.333333333334,1151.0,2167.0,369.0,391.0,436.0,200.0,0
8500,260000.0,2,2,2,35,-1,-1,-1,-1,-1,-1,188.0,189.0,188.0,188.0,188.0,194.0,188.0,221.0,0
8501,400000.0,2,1,1,28,-1,-1,2,0,0,0,6500.0,333360.5,405016.0,0.0,14000.0,13560.0,28000.0,0.0,0
8502,50000.0,2,2,2,39,0,0,0,0,0,0,26262.0,18377.5,4000.0,2000.0,1000.0,1000.0,1000.0,596.0,0
8503,50000.0,2,2,2,22,2,2,2,0,0,0,50974.0,39909.833333333336,3000.0,0.0,800.0,808.0,1200.0,775.0,0
8504,280000.0,2,1,2,28,-1,-1,-1,0,0,-1,3678.0,11193.333333333334,3658.0,10020.0,10000.0,11000.0,14603.0,3819.0,0
8505,10000.0,2,2,2,22,0,0,0,0,0,0,10063.0,8213.833333333334,1194.0,1027.0,176.0,1253.0,2311.0,3101.0,0
8506,80000.0,2,2,1,32,1,2,0,0,0,0,73181.0,73876.33333333333,0.0,3000.0,2800.0,2800.0,2700.0,2800.0,0
8507,150000.0,2,3,1,52,-1,-1,-1,-1,-1,-1,170.0,1198.1666666666667,1125.0,1203.0,2064.0,2847.0,0.0,0.0,0
8508,20000.0,2,2,2,53,4,4,3,3,2,2,18396.0,18729.666666666668,0.0,1300.0,1170.0,0.0,1600.0,0.0,0
8509,50000.0,1,2,2,24,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8510,170000.0,2,1,2,31,1,-1,-1,-2,-2,-1,0.0,453.8333333333333,843.0,0.0,0.0,0.0,1880.0,456.0,0
8511,130000.0,2,2,2,33,0,0,0,0,0,0,79579.0,61458.166666666664,2702.0,2207.0,2000.0,1717.0,1770.0,1245.0,0
8512,50000.0,2,2,2,29,-1,-1,-1,0,0,0,1303.0,5603.0,801.0,11512.0,0.0,0.0,0.0,950.0,0
8513,50000.0,2,3,2,27,1,2,2,2,0,0,18019.0,10149.0,5559.0,2446.0,0.0,260.0,1000.0,1214.0,0
8514,180000.0,1,2,1,40,0,0,0,0,0,0,126937.0,72595.16666666667,5000.0,2000.0,2000.0,2000.0,2000.0,2000.0,1
8515,20000.0,2,2,1,50,0,0,2,2,2,2,10511.0,15054.0,4593.0,0.0,3000.0,0.0,1304.0,1000.0,0
8516,410000.0,1,1,2,29,0,0,0,0,0,0,53629.0,44644.666666666664,3037.0,3015.0,3549.0,5029.0,4325.0,6029.0,0
8517,50000.0,2,2,2,26,0,0,0,0,0,0,26701.0,28886.666666666668,1749.0,1479.0,1049.0,1080.0,1280.0,1330.0,0
8518,270000.0,2,2,1,47,-2,-2,-2,-2,-2,-2,8400.0,7650.0,7500.0,7500.0,7500.0,7500.0,7500.0,10466.0,0
8519,80000.0,2,1,2,24,-1,-1,-1,-1,0,-1,3940.0,4728.0,4117.0,84.0,8708.0,20.0,2795.0,0.0,0
8520,140000.0,2,3,2,48,0,0,0,0,0,0,129915.0,91043.33333333333,6000.0,3079.0,3000.0,2000.0,2000.0,56793.0,0
8521,60000.0,1,2,1,29,2,2,2,2,2,2,40587.0,42627.5,2000.0,0.0,3348.0,1800.0,1800.0,0.0,1
8522,180000.0,2,1,2,26,2,2,0,0,0,0,182218.0,168196.83333333334,0.0,5000.0,5000.0,4738.0,4915.0,4661.0,0
8523,320000.0,2,1,2,34,-2,-2,-2,-2,-2,-2,-532.0,-933.3333333333334,0.0,4.0,0.0,0.0,0.0,0.0,0
8524,40000.0,1,2,2,26,3,3,2,2,2,2,5754.0,6660.666666666667,900.0,0.0,1100.0,500.0,0.0,708.0,1
8525,380000.0,2,1,2,32,-1,-1,-1,-1,-1,-1,41727.0,31577.5,44178.0,89999.0,753.0,11599.0,8348.0,1571.0,0
8526,150000.0,2,2,1,36,1,2,2,4,3,2,125938.0,136676.66666666666,9734.0,14500.0,0.0,2000.0,5300.0,5000.0,0
8527,110000.0,2,1,2,25,0,0,0,0,0,0,63594.0,49557.0,2260.0,1499.0,1309.0,1487.0,2000.0,5000.0,0
8528,110000.0,1,1,2,26,0,0,0,0,0,0,109386.0,69680.16666666667,2432.0,3686.0,1850.0,1917.0,1968.0,1950.0,0
8529,100000.0,2,3,1,26,0,0,0,0,0,0,45807.0,40043.333333333336,5000.0,2500.0,3000.0,1597.0,2457.0,5660.0,0
8530,240000.0,1,1,2,35,-1,-1,-1,-1,-1,-1,11906.0,17026.0,55167.0,1874.0,1151.0,23169.0,9372.0,396.0,0
8531,50000.0,2,2,2,25,0,0,0,0,0,0,30857.0,27652.5,1800.0,1400.0,915.0,1500.0,1500.0,2000.0,0
8532,50000.0,1,1,2,38,0,0,0,0,0,0,27148.0,22940.0,1655.0,1323.0,734.0,1058.0,406.0,0.0,0
8533,200000.0,1,2,2,29,1,2,0,0,0,0,204212.0,130175.33333333333,0.0,4075.0,3000.0,3100.0,4400.0,2930.0,0
8534,80000.0,2,1,2,27,2,-1,-1,0,0,0,100.0,12385.5,980.0,28798.0,1000.0,1000.0,0.0,0.0,0
8535,40000.0,1,3,2,49,2,0,0,0,0,0,34470.0,32570.0,2000.0,3000.0,3000.0,4000.0,3000.0,2000.0,1
8536,250000.0,1,2,1,29,1,-2,-2,-1,-1,-1,-24.0,1375.6666666666667,0.0,0.0,770.0,7200.0,688.0,0.0,0
8537,230000.0,2,1,2,24,0,0,0,0,0,0,69158.0,55910.333333333336,8149.0,2214.0,5904.0,5542.0,15502.0,5000.0,0
8538,30000.0,1,1,2,26,2,2,0,0,0,0,7510.0,8190.5,0.0,1200.0,500.0,500.0,500.0,500.0,1
8539,80000.0,2,3,2,52,0,0,0,0,0,0,73056.0,68194.66666666667,2953.0,2333.0,2288.0,2369.0,2385.0,2458.0,1
8540,100000.0,2,1,2,37,-1,-1,0,-1,-1,-2,1725.0,5783.833333333333,21711.0,1000.0,780.0,0.0,0.0,0.0,0
8541,230000.0,2,2,1,28,0,0,0,0,0,0,54228.0,31210.166666666668,1500.0,1139.0,600.0,800.0,70196.0,3000.0,0
8542,490000.0,1,1,1,50,-1,-1,-1,-1,-1,-1,17884.0,5975.5,6836.0,4657.0,3398.0,1476.0,1602.0,7531.0,1
8543,30000.0,2,3,2,44,2,0,0,0,0,2,25039.0,24775.833333333332,1700.0,1384.0,1003.0,2100.0,900.0,0.0,1
8544,40000.0,1,3,1,49,0,0,0,0,0,0,34203.0,35622.333333333336,1880.0,1600.0,22703.0,1280.0,4632.0,0.0,0
8545,450000.0,1,1,1,34,-2,-2,-2,-2,-2,-2,-9.0,305.8333333333333,1853.0,0.0,0.0,0.0,0.0,0.0,1
8546,50000.0,2,2,2,23,2,0,0,0,0,0,48537.0,31075.666666666668,2000.0,2000.0,1000.0,1000.0,1028.0,1000.0,1
8547,20000.0,1,2,2,26,1,4,3,2,3,2,19276.0,18426.0,0.0,0.0,1000.0,1400.0,0.0,3000.0,0
8548,260000.0,2,3,1,36,0,0,0,0,0,0,118028.0,103132.16666666667,4379.0,3670.0,4000.0,4000.0,3000.0,3000.0,0
8549,10000.0,1,2,2,28,-1,2,-1,-1,2,2,200.0,2048.0,0.0,370.0,1496.0,0.0,7000.0,0.0,0
8550,500000.0,1,1,2,38,-2,-2,-2,-2,-1,0,0.0,4311.5,0.0,0.0,218.0,11959.0,2000.0,403.0,0
8551,70000.0,2,2,1,25,0,0,0,0,0,0,34645.0,30571.0,2000.0,1804.0,1100.0,1005.0,1504.0,1007.0,0
